NodeType,ID,color
7,XC_3407 13..23,#93CB5D
22,XC_3407 9..21,#3A3E3E
20,XC_3408 82..90,#666637
21,XC_3409 183..191,#42593E
8,XC_3411 177..185,#A89479
24,XC_3411 24..34,#693C57
7,XC_3414 109..117,#93CB5D
4,XC_3415 134..142,#874DBB
10,XC_3416 147..155,#D45386
11,XC_3416 80..90,#DA7B61
9,XC_3418 114..124,#C15A92
19,XC_3421 18..28,#9A5F2B
9,XC_3421 228..236,#C15A92
10,XC_3422 199..209,#D45386
5,XC_3424 10..18,#85888E
15,XC_3424 108..120,#717CBD
17,XC_3424 86..96,#B5545B
16,XC_3426 138..146,#8E6299
12,XC_3426 154..162,#CCA64E
20,XC_3426 82..92,#666637
12,XC_3429 40..48,#CCA64E
7,XC_3429 73..83,#93CB5D
21,XC_3430 105..113,#42593E
13,XC_3430 154..162,#A6AF6F
24,XC_3432 191..199,#693C57
10,XC_3432 52..60,#D45386
1,XC_3433 81..89,#80C8B4
22,XC_3434 20..28,#3A3E3E
14,XC_3434 86..94,#7E9AA5
9,XC_3436 102..110,#C15A92
21,XC_3436 41..49,#42593E
13,XC_3436 55..63,#A6AF6F
20,XC_3437 135..143,#666637
11,XC_3437 227..235,#DA7B61
2,XC_3437 53..61,#847BC8
14,XC_3438 191..199,#7E9AA5
7,XC_3439 219..229,#93CB5D
8,XC_3439 232..240,#A89479
20,XC_3441 188..196,#666637
24,XC_3441 21..29,#693C57
21,XC_3444 190..200,#42593E
12,XC_3446 113..123,#CCA64E
10,XC_3446 129..137,#D45386
10,XC_3446 153..161,#D45386
10,XC_3446 177..185,#D45386
10,XC_3446 180..188,#D45386
2,XC_3446 209..219,#847BC8
21,XC_3446 3..13,#42593E
20,XC_3447 182..190,#666637
12,XC_3448 146..156,#CCA64E
9,XC_3448 89..97,#C15A92
22,XC_3450 9..17,#3A3E3E
2,XC_3451 187..195,#847BC8
16,XC_3452 110..118,#8E6299
22,XC_3452 117..125,#3A3E3E
1,XC_3455 83..91,#80C8B4
2,XC_3456 159..167,#847BC8
20,XC_3456 30..40,#666637
23,XC_3456 99..107,#482D42
21,XC_3457 135..143,#42593E
12,XC_3458 102..112,#CCA64E
7,XC_3459 200..208,#93CB5D
24,XC_3459 29..39,#693C57
2,XC_3459 8..16,#847BC8
22,XC_3461 137..145,#3A3E3E
8,XC_3462 109..119,#A89479
23,XC_3463 108..118,#482D42
15,XC_3463 165..175,#717CBD
9,XC_3464 162..170,#C15A92
24,XC_3465 73..81,#693C57
21,XC_3467 156..166,#42593E
20,XC_3467 161..171,#666637
14,XC_3467 220..230,#7E9AA5
25,XC_3467 46..56,#96677C
13,XC_3469 10..18,#A6AF6F
14,XC_3469 174..182,#7E9AA5
2,XC_3469 18..28,#847BC8
16,XC_3469 201..211,#8E6299
25,XC_3469 222..230,#96677C
11,XC_3470 30..38,#DA7B61
6,XC_3471 230..238,#87C564
9,XC_3472 179..187,#C15A92
24,XC_3472 230..238,#693C57
19,XC_3473 227..235,#9A5F2B
21,XC_3474 168..176,#42593E
13,XC_3474 194..206,#A6AF6F
8,XC_3476 154..162,#A89479
9,XC_3476 48..56,#C15A92
3,XC_3477 118..128,#8749CE
12,XC_3477 235..243,#CCA64E
23,XC_3477 29..37,#482D42
9,XC_3478 102..110,#C15A92
16,XC_3481 180..188,#8E6299
1,XC_3481 242..250,#80C8B4
2,XC_3482 47..55,#847BC8
15,XC_3483 23..31,#717CBD
21,XC_3484 149..157,#42593E
7,XC_3485 204..214,#93CB5D
21,XC_3485 41..51,#42593E
20,XC_3486 125..133,#666637
21,XC_3487 117..125,#42593E
8,XC_3488 202..210,#A89479
25,XC_3488 30..38,#96677C
24,XC_3489 16..26,#693C57
24,XC_3490 54..62,#693C57
14,XC_3498 1..9,#7E9AA5
3,XC_3499 159..167,#8749CE
23,XC_3499 29..37,#482D42
18,XC_3500 74..90,#BD5430
11,XC_3500 94..102,#DA7B61
25,XC_3502 166..174,#96677C
23,XC_3502 68..78,#482D42
1,XC_3502 76..84,#80C8B4
13,XC_3503 16..24,#A6AF6F
23,XC_3503 195..203,#482D42
5,XC_3504 176..184,#85888E
25,XC_3504 83..95,#96677C
6,XC_3505 150..158,#87C564
11,XC_3506 177..185,#DA7B61
4,XC_3507 10..18,#874DBB
3,XC_3507 195..205,#8749CE
2,XC_3508 107..115,#847BC8
13,XC_3508 158..166,#A6AF6F
21,XC_3508 28..36,#42593E
13,XC_3508 34..42,#A6AF6F
15,XC_3509 188..196,#717CBD
6,XC_3509 84..92,#87C564
16,XC_3511 143..151,#8E6299
7,XC_3514 101..111,#93CB5D
7,XC_3514 127..137,#93CB5D
21,XC_3514 91..99,#42593E
21,XC_3515 83..93,#42593E
9,XC_3516 53..61,#C15A92
1,XC_3518 180..188,#80C8B4
25,XC_3519 193..201,#96677C
20,XC_3520 113..123,#666637
14,XC_3522 39..47,#7E9AA5
21,XC_3522 57..65,#42593E
13,XC_3522 74..84,#A6AF6F
24,XC_3522 97..105,#693C57
20,XC_3524 136..144,#666637
7,XC_3524 213..225,#93CB5D
9,XC_3525 114..122,#C15A92
20,XC_3525 137..147,#666637
10,XC_3525 175..183,#D45386
1,XC_3525 233..243,#80C8B4
8,XC_3525 83..93,#A89479
20,XC_3526 196..206,#666637
15,XC_3526 2..10,#717CBD
23,XC_3526 230..240,#482D42
17,XC_3528 200..212,#B5545B
3,XC_3529 63..73,#8749CE
20,XC_3530 195..205,#666637
3,XC_3532 109..121,#8749CE
20,XC_3532 115..125,#666637
10,XC_3532 166..176,#D45386
12,XC_3532 208..216,#CCA64E
3,XC_3533 217..229,#8749CE
20,XC_3533 223..233,#666637
13,XC_3533 60..68,#A6AF6F
25,XC_3534 132..144,#96677C
22,XC_3534 222..230,#3A3E3E
10,XC_3535 141..151,#D45386
9,XC_3536 223..233,#C15A92
15,XC_3537 62..74,#717CBD
2,XC_3537 76..88,#847BC8
3,XC_3539 122..132,#8749CE
7,XC_3539 43..53,#93CB5D
13,XC_3540 107..115,#A6AF6F
21,XC_3540 172..180,#42593E
8,XC_3540 200..208,#A89479
19,XC_3542 151..161,#9A5F2B
15,XC_3542 96..104,#717CBD
6,XC_3543 177..185,#87C564
1,XC_3544 142..150,#80C8B4
23,XC_3544 233..241,#482D42
7,XC_3545 51..59,#93CB5D
1,XC_3545 58..68,#80C8B4
6,XC_3545 73..81,#87C564
25,XC_3546 195..203,#96677C
14,XC_3546 208..218,#7E9AA5
21,XC_3546 217..225,#42593E
25,XC_3547 217..225,#96677C
10,XC_3549 183..191,#D45386
16,XC_3549 214..222,#8E6299
16,XC_3550 209..217,#8E6299
16,XC_3550 212..222,#8E6299
22,XC_3552 219..229,#3A3E3E
16,XC_3552 31..39,#8E6299
2,XC_3553 10..26,#847BC8
7,XC_3553 167..175,#93CB5D
21,XC_3553 169..177,#42593E
9,XC_3555 82..90,#C15A92
6,XC_3557 100..108,#87C564
17,XC_3557 135..143,#B5545B
19,XC_3557 93..101,#9A5F2B
9,XC_3558 196..204,#C15A92
9,XC_3558 30..38,#C15A92
9,XC_3558 37..45,#C15A92
8,XC_3559 160..168,#A89479
20,XC_3559 23..33,#666637
4,XC_3559 70..78,#874DBB
15,XC_3560 204..212,#717CBD
12,XC_3561 92..102,#CCA64E
11,XC_3562 218..226,#DA7B61
6,XC_3562 50..66,#87C564
23,XC_3563 141..149,#482D42
22,XC_3563 54..62,#3A3E3E
17,XC_3564 144..154,#B5545B
21,XC_3564 221..229,#42593E
2,XC_3565 125..133,#847BC8
7,XC_3565 181..189,#93CB5D
22,XC_3565 21..29,#3A3E3E
21,XC_3565 220..230,#42593E
9,XC_3566 218..226,#C15A92
2,XC_3567 203..211,#847BC8
2,XC_3567 206..214,#847BC8
10,XC_3567 228..236,#D45386
4,XC_3569 104..112,#874DBB
1,XC_3569 107..115,#80C8B4
12,XC_3570 75..83,#CCA64E
3,XC_3571 191..203,#8749CE
15,XC_3571 98..106,#717CBD
21,XC_3572 145..153,#42593E
19,XC_3573 91..99,#9A5F2B
10,XC_3575 45..53,#D45386
4,XC_3576 145..155,#874DBB
2,XC_3576 202..210,#847BC8
13,XC_3576 240..248,#A6AF6F
7,XC_3578 192..200,#93CB5D
22,XC_3578 193..203,#3A3E3E
2,XC_3578 55..63,#847BC8
20,XC_3579 158..166,#666637
15,XC_3579 87..95,#717CBD
4,XC_3580 42..54,#874DBB
4,XC_3580 75..83,#874DBB
3,XC_3582 178..186,#8749CE
19,XC_3583 138..146,#9A5F2B
3,XC_3583 221..229,#8749CE
21,XC_3583 42..50,#42593E
9,XC_3584 116..124,#C15A92
21,XC_3584 210..218,#42593E
20,XC_3585 177..185,#666637
8,XC_3585 67..77,#A89479
25,XC_3586 165..175,#96677C
3,XC_3586 206..214,#8749CE
25,XC_3586 225..235,#96677C
22,XC_3587 161..171,#3A3E3E
23,XC_3587 55..63,#482D42
1,XC_3590 110..118,#80C8B4
6,XC_3591 156..164,#87C564
6,XC_3591 170..180,#87C564
17,XC_3593 231..241,#B5545B
20,XC_3594 61..71,#666637
21,XC_3596 115..123,#42593E
18,XC_3596 143..159,#BD5430
23,XC_3596 167..175,#482D42
21,XC_3596 57..67,#42593E
22,XC_3596 85..93,#3A3E3E
4,XC_3598 4..12,#874DBB
3,XC_3600 134..144,#8749CE
22,XC_3601 134..142,#3A3E3E
4,XC_3604 22..32,#874DBB
9,XC_3605 26..34,#C15A92
6,XC_3606 115..125,#87C564
14,XC_3606 74..82,#7E9AA5
15,XC_3607 222..230,#717CBD
9,XC_3608 112..122,#C15A92
13,XC_3608 144..152,#A6AF6F
14,XC_3608 16..24,#7E9AA5
23,XC_3608 22..34,#482D42
16,XC_3609 185..193,#8E6299
9,XC_3609 19..27,#C15A92
3,XC_3610 159..167,#8749CE
4,XC_3611 70..80,#874DBB
16,XC_3612 119..127,#8E6299
2,XC_3612 149..157,#847BC8
6,XC_3612 41..49,#87C564
22,XC_3615 12..24,#3A3E3E
24,XC_3617 56..64,#693C57
17,XC_3618 40..50,#B5545B
11,XC_3621 165..175,#DA7B61
8,XC_3622 102..110,#A89479
25,XC_3622 232..240,#96677C
9,XC_3622 43..51,#C15A92
13,XC_3623 14..22,#A6AF6F
19,XC_3627 175..183,#9A5F2B
19,XC_3627 210..218,#9A5F2B
11,XC_3628 78..86,#DA7B61
13,XC_3629 83..91,#A6AF6F
19,XC_3629 89..97,#9A5F2B
9,XC_3629 9..19,#C15A92
10,XC_3631 73..81,#D45386
24,XC_3632 206..214,#693C57
19,XC_3633 142..150,#9A5F2B
20,XC_3633 207..217,#666637
21,XC_3633 21..31,#42593E
18,XC_3635 158..178,#BD5430
7,XC_3635 163..173,#93CB5D
20,XC_3636 228..236,#666637
22,XC_3637 138..148,#3A3E3E
1,XC_3637 160..168,#80C8B4
2,XC_3637 208..216,#847BC8
2,XC_3637 211..223,#847BC8
19,XC_3637 65..73,#9A5F2B
22,XC_3637 95..105,#3A3E3E
8,XC_3638 193..203,#A89479
19,XC_3639 139..147,#9A5F2B
10,XC_3640 78..86,#D45386
10,XC_3640 81..89,#D45386
1,XC_3642 165..177,#80C8B4
23,XC_3642 18..26,#482D42
13,XC_3642 240..248,#A6AF6F
12,XC_3643 97..105,#CCA64E
7,XC_3644 109..119,#93CB5D
22,XC_3644 111..121,#3A3E3E
20,XC_3644 123..133,#666637
9,XC_3644 179..187,#C15A92
7,XC_3644 75..85,#93CB5D
23,XC_3645 117..125,#482D42
9,XC_3645 144..152,#C15A92
12,XC_3645 16..24,#CCA64E
21,XC_3646 69..79,#42593E
20,XC_3647 158..168,#666637
23,XC_3648 200..208,#482D42
22,XC_3648 28..36,#3A3E3E
4,XC_3652 75..83,#874DBB
23,XC_3652 95..103,#482D42
21,XC_3653 24..32,#42593E
23,XC_3653 89..97,#482D42
2,XC_3654 105..117,#847BC8
10,XC_3654 223..231,#D45386
22,XC_3654 27..37,#3A3E3E
10,XC_3655 208..216,#D45386
17,XC_3656 158..168,#B5545B
7,XC_3656 67..75,#93CB5D
8,XC_3656 73..81,#A89479
8,XC_3657 143..151,#A89479
2,XC_3658 13..21,#847BC8
19,XC_3658 191..203,#9A5F2B
9,XC_3658 57..65,#C15A92
23,XC_3659 138..154,#482D42
19,XC_3661 34..42,#9A5F2B
20,XC_3662 18..26,#666637
14,XC_3663 17..25,#7E9AA5
13,XC_3663 81..89,#A6AF6F
15,XC_3664 210..218,#717CBD
14,XC_3665 130..138,#7E9AA5
22,XC_3665 186..194,#3A3E3E
25,XC_3665 217..225,#96677C
22,XC_3666 212..220,#3A3E3E
14,XC_3668 160..168,#7E9AA5
8,XC_3669 159..167,#A89479
3,XC_3669 17..25,#8749CE
22,XC_3669 42..50,#3A3E3E
4,XC_3670 178..186,#874DBB
17,XC_3671 122..132,#B5545B
19,XC_3672 40..48,#9A5F2B
18,XC_3673 129..143,#BD5430
16,XC_3673 175..187,#8E6299
6,XC_3673 239..247,#87C564
23,XC_3676 78..92,#482D42
14,XC_3676 9..17,#7E9AA5
13,XC_3679 234..246,#A6AF6F
15,XC_3680 101..109,#717CBD
21,XC_3680 228..236,#42593E
19,XC_3681 172..180,#9A5F2B
14,XC_3681 63..71,#7E9AA5
23,XC_3681 68..76,#482D42
10,XC_3684 54..62,#D45386
3,XC_3689 124..132,#8749CE
4,XC_3689 15..23,#874DBB
19,XC_3690 112..124,#9A5F2B
15,XC_3690 242..250,#717CBD
22,XC_3691 202..212,#3A3E3E
15,XC_3691 68..76,#717CBD
23,XC_3692 14..22,#482D42
11,XC_3695 184..192,#DA7B61
15,XC_3695 69..79,#717CBD
9,XC_3696 141..149,#C15A92
19,XC_3696 226..234,#9A5F2B
13,XC_3697 84..92,#A6AF6F
4,XC_3699 104..112,#874DBB
21,XC_3699 216..226,#42593E
25,XC_3699 226..236,#96677C
25,XC_3699 230..238,#96677C
10,XC_3699 62..70,#D45386
16,XC_3700 110..120,#8E6299
14,XC_3700 169..177,#7E9AA5
1,XC_3700 54..62,#80C8B4
3,XC_3700 74..82,#8749CE
16,XC_3701 229..237,#8E6299
7,XC_3701 73..83,#93CB5D
3,XC_3704 82..90,#8749CE
13,XC_3704 9..17,#A6AF6F
13,XC_3707 159..167,#A6AF6F
7,XC_3708 114..124,#93CB5D
7,XC_3708 29..37,#93CB5D
3,XC_3708 99..111,#8749CE
23,XC_3709 123..131,#482D42
13,XC_3709 227..237,#A6AF6F
17,XC_3709 234..248,#B5545B
24,XC_3709 90..98,#693C57
9,XC_3710 66..74,#C15A92
8,XC_3712 141..149,#A89479
8,XC_3714 140..148,#A89479
10,XC_3714 29..37,#D45386
9,XC_3715 143..151,#C15A92
8,XC_3716 117..127,#A89479
23,XC_3716 123..131,#482D42
2,XC_3718 53..61,#847BC8
4,XC_3718 92..102,#874DBB
4,XC_3718 99..107,#874DBB
6,XC_3719 19..29,#87C564
2,XC_3720 56..64,#847BC8
12,XC_3721 103..111,#CCA64E
18,XC_3721 120..136,#BD5430
3,XC_3721 98..108,#8749CE
23,XC_3722 143..151,#482D42
22,XC_3723 53..61,#3A3E3E
22,XC_3724 199..207,#3A3E3E
7,XC_3725 48..58,#93CB5D
13,XC_3725 81..89,#A6AF6F
23,XC_3726 66..76,#482D42
21,XC_3726 93..101,#42593E
13,XC_3727 160..168,#A6AF6F
25,XC_3728 217..225,#96677C
2,XC_3729 112..120,#847BC8
25,XC_3729 25..33,#96677C
24,XC_3729 71..81,#693C57
23,XC_3730 231..239,#482D42
20,XC_3733 114..122,#666637
4,XC_3733 144..152,#874DBB
2,XC_3735 133..141,#847BC8
20,XC_3736 157..167,#666637
21,XC_3736 88..96,#42593E
20,XC_3737 60..70,#666637
13,XC_3738 116..126,#A6AF6F
7,XC_3739 15..23,#93CB5D
8,XC_3740 184..194,#A89479
3,XC_3743 155..163,#8749CE
15,XC_3743 48..58,#717CBD
13,XC_3744 199..209,#A6AF6F
4,XC_3744 94..102,#874DBB
3,XC_3745 215..225,#8749CE
17,XC_3747 34..46,#B5545B
20,XC_3749 102..110,#666637
22,XC_3749 224..234,#3A3E3E
23,XC_3752 216..224,#482D42
10,XC_3754 122..130,#D45386
22,XC_3754 138..146,#3A3E3E
6,XC_3754 25..33,#87C564
19,XC_3754 44..52,#9A5F2B
10,XC_3756 110..118,#D45386
16,XC_3756 50..58,#8E6299
21,XC_3759 70..78,#42593E
16,XC_3760 9..17,#8E6299
12,XC_3762 155..163,#CCA64E
2,XC_3763 1..11,#847BC8
10,XC_3763 183..191,#D45386
19,XC_3765 196..204,#9A5F2B
25,XC_3766 226..234,#96677C
23,XC_3767 120..128,#482D42
25,XC_3768 225..235,#96677C
19,XC_3768 55..63,#9A5F2B
18,XC_3769 155..171,#BD5430
23,XC_3769 167..175,#482D42
21,XC_3770 133..141,#42593E
6,XC_3770 65..73,#87C564
1,XC_3770 72..82,#80C8B4
2,XC_3770 79..87,#847BC8
21,XC_3771 144..154,#42593E
13,XC_3773 198..206,#A6AF6F
13,XC_3773 202..210,#A6AF6F
15,XC_3777 139..147,#717CBD
1,XC_3779 218..226,#80C8B4
6,XC_3781 223..231,#87C564
15,XC_3782 224..232,#717CBD
16,XC_3782 80..90,#8E6299
21,XC_3784 175..185,#42593E
23,XC_3784 243..251,#482D42
17,XC_3784 59..71,#B5545B
4,XC_3785 22..30,#874DBB
20,XC_3786 226..234,#666637
23,XC_3786 68..76,#482D42
20,XC_3788 200..210,#666637
21,XC_3789 205..215,#42593E
2,XC_3790 120..128,#847BC8
14,XC_3791 19..27,#7E9AA5
23,XC_3792 156..164,#482D42
14,XC_3792 180..188,#7E9AA5
3,XC_3793 110..118,#8749CE
2,XC_3793 160..170,#847BC8
21,XC_3794 194..202,#42593E
7,XC_3794 196..204,#93CB5D
6,XC_3796 219..227,#87C564
24,XC_3797 209..217,#693C57
23,XC_3798 115..123,#482D42
15,XC_3800 96..104,#717CBD
11,XC_3801 12..20,#DA7B61
3,XC_3801 224..232,#8749CE
14,XC_3801 237..245,#7E9AA5
14,XC_3802 173..181,#7E9AA5
15,XC_3803 121..129,#717CBD
12,XC_3804 110..118,#CCA64E
13,XC_3804 182..190,#A6AF6F
16,XC_3805 222..230,#8E6299
2,XC_3805 8..16,#847BC8
25,XC_3806 125..133,#96677C
3,XC_3807 114..126,#8749CE
21,XC_3807 14..22,#42593E
21,XC_3807 180..190,#42593E
7,XC_3808 222..232,#93CB5D
14,XC_3808 75..83,#7E9AA5
20,XC_3811 135..143,#666637
7,XC_3811 232..240,#93CB5D
14,XC_3812 174..182,#7E9AA5
21,XC_3812 89..97,#42593E
23,XC_3814 72..80,#482D42
7,XC_3815 206..218,#93CB5D
3,XC_3815 29..37,#8749CE
13,XC_3816 108..116,#A6AF6F
3,XC_3817 17..27,#8749CE
22,XC_3817 205..213,#3A3E3E
20,XC_3817 225..235,#666637
1,XC_3817 98..106,#80C8B4
20,XC_3822 26..34,#666637
16,XC_3822 78..86,#8E6299
8,XC_3823 110..118,#A89479
15,XC_3823 123..135,#717CBD
23,XC_3824 191..201,#482D42
14,XC_3824 230..238,#7E9AA5
7,XC_3824 235..243,#93CB5D
4,XC_3825 193..201,#874DBB
23,XC_3825 218..226,#482D42
20,XC_3825 75..83,#666637
10,XC_3826 125..133,#D45386
6,XC_3826 69..77,#87C564
22,XC_3827 167..175,#3A3E3E
22,XC_3827 20..28,#3A3E3E
12,XC_3828 126..134,#CCA64E
10,XC_3828 21..29,#D45386
23,XC_3830 199..209,#482D42
24,XC_3831 189..199,#693C57
13,XC_3831 45..55,#A6AF6F
22,XC_3832 93..101,#3A3E3E
3,XC_3834 228..236,#8749CE
10,XC_3835 154..162,#D45386
7,XC_3835 229..237,#93CB5D
9,XC_3835 99..109,#C15A92
24,XC_3837 173..181,#693C57
13,XC_3837 73..81,#A6AF6F
21,XC_3837 79..87,#42593E
18,XC_3838 149..167,#BD5430
21,XC_3838 150..160,#42593E
22,XC_3838 154..162,#3A3E3E
21,XC_3838 156..166,#42593E
18,XC_3838 161..179,#BD5430
7,XC_3838 166..174,#93CB5D
12,XC_3838 191..199,#CCA64E
13,XC_3838 208..218,#A6AF6F
19,XC_3838 76..90,#9A5F2B
19,XC_3839 239..247,#9A5F2B
18,XC_3841 101..119,#BD5430
1,XC_3841 106..114,#80C8B4
18,XC_3841 109..123,#BD5430
12,XC_3842 95..105,#CCA64E
20,XC_3843 17..25,#666637
8,XC_3845 1..9,#A89479
4,XC_3845 151..163,#874DBB
24,XC_3847 121..131,#693C57
12,XC_3847 18..28,#CCA64E
21,XC_3847 52..62,#42593E
9,XC_3848 145..153,#C15A92
5,XC_3848 67..75,#85888E
19,XC_3849 151..159,#9A5F2B
11,XC_3849 229..237,#DA7B61
19,XC_3850 215..223,#9A5F2B
24,XC_3851 76..86,#693C57
22,XC_3851 97..107,#3A3E3E
15,XC_3852 143..153,#717CBD
24,XC_3852 88..96,#693C57
23,XC_3855 105..113,#482D42
24,XC_3856 17..25,#693C57
2,XC_3856 33..41,#847BC8
2,XC_3856 38..46,#847BC8
19,XC_3857 130..138,#9A5F2B
12,XC_3858 129..137,#CCA64E
16,XC_3858 184..192,#8E6299
20,XC_3858 203..211,#666637
2,XC_3858 70..78,#847BC8
21,XC_3858 8..20,#42593E
23,XC_3859 106..114,#482D42
16,XC_3859 165..173,#8E6299
22,XC_3859 223..235,#3A3E3E
21,XC_3859 32..40,#42593E
2,XC_3859 51..59,#847BC8
14,XC_3860 138..146,#7E9AA5
21,XC_3860 186..196,#42593E
10,XC_3860 197..205,#D45386
1,XC_3860 227..235,#80C8B4
14,XC_3860 240..248,#7E9AA5
11,XC_3862 88..98,#DA7B61
1,XC_3866 105..113,#80C8B4
12,XC_3866 213..223,#CCA64E
10,XC_3867 124..132,#D45386
11,XC_3867 205..213,#DA7B61
20,XC_3867 218..228,#666637
14,XC_3867 86..96,#7E9AA5
7,XC_3867 93..101,#93CB5D
22,XC_3868 109..117,#3A3E3E
21,XC_3869 128..136,#42593E
9,XC_3870 150..158,#C15A92
9,XC_3871 111..123,#C15A92
25,XC_3872 181..189,#96677C
19,XC_3872 232..240,#9A5F2B
10,XC_3874 122..130,#D45386
6,XC_3874 88..96,#87C564
21,XC_3876 101..109,#42593E
21,XC_3877 122..130,#42593E
13,XC_3877 134..144,#A6AF6F
24,XC_3877 152..166,#693C57
20,XC_3877 172..180,#666637
21,XC_3878 106..114,#42593E
23,XC_3878 120..134,#482D42
15,XC_3878 142..152,#717CBD
7,XC_3878 156..164,#93CB5D
9,XC_3879 41..49,#C15A92
3,XC_3879 92..104,#8749CE
19,XC_3880 180..188,#9A5F2B
22,XC_3882 169..181,#3A3E3E
24,XC_3882 52..62,#693C57
7,XC_3882 98..108,#93CB5D
20,XC_3883 82..92,#666637
22,XC_3886 112..120,#3A3E3E
10,XC_3887 114..122,#D45386
9,XC_3892 118..126,#C15A92
22,XC_3894 148..156,#3A3E3E
2,XC_3896 112..122,#847BC8
3,XC_3897 104..112,#8749CE
20,XC_3898 172..180,#666637
24,XC_3898 178..188,#693C57
9,XC_3898 91..99,#C15A92
12,XC_3899 212..220,#CCA64E
20,XC_3900 12..20,#666637
23,XC_3900 222..230,#482D42
25,XC_3901 120..128,#96677C
21,XC_3901 192..202,#42593E
17,XC_3902 143..155,#B5545B
2,XC_3903 155..163,#847BC8
21,XC_3904 171..179,#42593E
15,XC_3904 228..236,#717CBD
7,XC_3904 61..69,#93CB5D
7,XC_3905 162..170,#93CB5D
25,XC_3906 167..175,#96677C
2,XC_3906 237..245,#847BC8
23,XC_3906 28..36,#482D42
21,XC_3906 53..61,#42593E
20,XC_3907 118..126,#666637
24,XC_3907 143..151,#693C57
2,XC_3907 4..12,#847BC8
19,XC_3909 105..113,#9A5F2B
9,XC_3909 118..126,#C15A92
21,XC_3909 44..52,#42593E
4,XC_3909 81..89,#874DBB
20,XC_3910 107..117,#666637
24,XC_3910 140..148,#693C57
22,XC_3911 178..186,#3A3E3E
22,XC_3911 228..240,#3A3E3E
11,XC_3912 100..108,#DA7B61
6,XC_3912 175..183,#87C564
3,XC_3912 233..245,#8749CE
25,XC_3912 60..68,#96677C
9,XC_3912 8..16,#C15A92
6,XC_3913 201..211,#87C564
19,XC_3914 220..228,#9A5F2B
5,XC_3914 69..77,#85888E
5,XC_3915 146..154,#85888E
16,XC_3916 197..207,#8E6299
9,XC_3917 134..142,#C15A92
3,XC_3918 130..144,#8749CE
13,XC_3920 146..154,#A6AF6F
12,XC_3920 74..82,#CCA64E
19,XC_3921 128..136,#9A5F2B
6,XC_3921 30..40,#87C564
5,XC_3921 66..76,#85888E
11,XC_3922 135..145,#DA7B61
5,XC_3922 219..227,#85888E
9,XC_3922 39..47,#C15A92
5,XC_3922 99..109,#85888E
11,XC_3925 207..217,#DA7B61
11,XC_3926 113..123,#DA7B61
10,XC_3929 123..131,#D45386
8,XC_3930 15..23,#A89479
6,XC_3930 160..168,#87C564
7,XC_3930 43..51,#93CB5D
25,XC_3931 214..222,#96677C
23,XC_3932 160..170,#482D42
3,XC_3933 214..222,#8749CE
8,XC_3935 5..13,#A89479
7,XC_3936 179..189,#93CB5D
9,XC_3937 211..219,#C15A92
2,XC_3938 128..138,#847BC8
7,XC_3938 3..11,#93CB5D
9,XC_3938 85..93,#C15A92
12,XC_3939 92..100,#CCA64E
3,XC_3941 125..135,#8749CE
13,XC_3941 175..183,#A6AF6F
14,XC_3941 94..102,#7E9AA5
9,XC_3942 50..58,#C15A92
9,XC_3943 207..215,#C15A92
10,XC_3943 92..102,#D45386
3,XC_3944 191..199,#8749CE
7,XC_3945 121..133,#93CB5D
3,XC_3945 155..163,#8749CE
6,XC_3946 192..200,#87C564
2,XC_3946 243..251,#847BC8
20,XC_3948 179..189,#666637
7,XC_3948 188..198,#93CB5D
19,XC_3949 171..185,#9A5F2B
6,XC_3952 230..238,#87C564
19,XC_3952 235..243,#9A5F2B
19,XC_3952 42..50,#9A5F2B
12,XC_3953 86..100,#CCA64E
4,XC_3955 82..90,#874DBB
10,XC_3957 21..29,#D45386
8,XC_3957 95..105,#A89479
7,XC_3958 207..217,#93CB5D
10,XC_3959 178..192,#D45386
20,XC_3960 156..164,#666637
12,XC_3960 23..33,#CCA64E
3,XC_3960 86..94,#8749CE
13,XC_3961 40..50,#A6AF6F
22,XC_3962 103..111,#3A3E3E
15,XC_3962 32..42,#717CBD
23,XC_3964 138..146,#482D42
23,XC_3966 13..21,#482D42
1,XC_3966 145..153,#80C8B4
23,XC_3967 45..53,#482D42
15,XC_3968 221..231,#717CBD
3,XC_3969 143..155,#8749CE
6,XC_3970 117..127,#87C564
2,XC_3972 33..41,#847BC8
25,XC_3974 40..50,#96677C
3,XC_3974 57..65,#8749CE
20,XC_3975 126..134,#666637
8,XC_3975 45..53,#A89479
2,XC_3975 60..70,#847BC8
10,XC_3979 55..63,#D45386
8,XC_3980 88..96,#A89479
24,XC_3981 143..151,#693C57
12,XC_3982 179..187,#CCA64E
19,XC_3982 243..251,#9A5F2B
19,XC_3988 233..241,#9A5F2B
19,XC_3988 97..105,#9A5F2B
3,XC_3989 1..9,#8749CE
23,XC_3990 16..26,#482D42
16,XC_3992 80..88,#8E6299
21,XC_3993 15..23,#42593E
20,XC_3993 21..31,#666637
22,XC_3994 20..28,#3A3E3E
4,XC_3994 231..239,#874DBB
2,XC_3995 13..25,#847BC8
5,XC_3995 8..30,#85888E
16,XC_3999 51..59,#8E6299
3,XC_4000 106..114,#8749CE
21,XC_4000 147..155,#42593E
15,XC_4000 184..192,#717CBD
3,XC_4000 2..10,#8749CE
25,XC_4000 209..221,#96677C
15,XC_4000 232..240,#717CBD
7,XC_4002 92..104,#93CB5D
20,XC_4003 10..22,#666637
15,XC_4003 226..236,#717CBD
10,XC_4004 212..222,#D45386
